Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized
infelicitous,NN,0,0,NN,N,N,N,N,C4,NN,,False
infer,B2,5000,2,general,Y,Y,Y,N,B2,B3,,True
inference,NN,0,4,general,N,Y,Y,Y,A4,A4,,True
inferential,NN,0,0,NN,N,Y,N,N,C3,C3,,False
inferior,NN,0,9,general,N,Y,N,N,A4,A4,,True
inferiority,NN,0,0,NN,N,N,N,N,C1,C1,,True
infernal,NN,0,9,social_studies,N,N,N,N,C2,NN,,True
inferno,NN,0,9,social_studies,N,N,N,N,C2,C2,,True
infertile,NN,0,0,NN,N,N,N,N,C1,C1,,False
infertility,NN,0,0,NN,N,N,N,N,C1,C1,,True
infest,NN,0,9,science,N,N,N,N,C1,C1,,True
infestation,NN,0,0,NN,N,N,N,N,C1,C2,,True
infidel,NN,0,0,NN,N,N,N,N,C1,C1,,True
infidelity,NN,0,0,NN,N,N,N,N,C1,C1,,True
infield,NN,0,0,NN,N,N,N,N,C2,C2,,True
infielder,NN,0,0,NN,N,N,N,N,C4,NN,,True
infighting,NN,0,0,NN,N,N,N,N,C2,C1,,False
infill,NN,0,0,NN,N,N,N,N,C2,C2,,True
infiltrate,NN,0,0,NN,N,N,N,N,B3,B2,,True
infiltration,NN,0,9,science,N,N,N,N,C1,C1,,True
infiltrator,NN,0,0,NN,N,N,N,N,C5,C2,,True
infinite,NN,0,0,NN,Y,Y,N,N,A4,A4,,True
infinitely,NN,0,0,NN,N,N,N,N,B2,C1,,False
infinitesimal,NN,0,0,NN,N,N,N,N,C2,C2,,True
infinitesimally,NN,0,0,NN,N,N,N,N,C5,NN,,False
infinitival,NN,0,0,NN,N,N,N,N,C3,NN,,False
infinitive,NN,0,0,NN,N,Y,N,N,B3,C2,,True
infinity,NN,0,9,math,N,N,N,N,A4,A4,,True
infirm,NN,0,0,NN,N,N,N,N,C2,C2,,False
infirmary,NN,0,0,NN,N,N,N,N,C1,C2,,True
infirmity,NN,0,0,NN,N,N,N,N,C2,C2,,True
infix,NN,0,0,NN,N,N,N,N,C4,NN,,True
inflame,NN,0,0,NN,N,N,N,N,B3,B3,,True
inflammable,NN,0,0,NN,N,N,N,N,C3,C2,,False
inflammation,NN,0,6,science,N,N,N,N,B2,B2,,True
inflammatory,NN,0,6,science,N,N,N,N,B3,B3,,False
inflatable,NN,0,0,NN,N,N,N,N,C1,C1,,True
inflate,NN,0,5,science,N,N,Y,Y,B2,B2,,True
inflation,B2,5000,5,social_studies,N,N,N,N,A3,A2,,True
inflationary,NN,0,0,NN,N,N,N,Y,C1,B3,,False
inflect,NN,0,0,NN,N,N,N,N,C1,NN,,True
inflection,NN,0,0,NN,N,N,N,N,B3,C1,,True
inflectional,NN,0,0,NN,N,N,N,N,C3,NN,,False
inflexibility,NN,0,0,NN,N,N,N,N,C3,NN,,True
inflexible,NN,0,0,NN,N,N,N,N,C1,C1,,False
inflexibly,NN,0,0,NN,N,N,N,N,C4,NN,,False
inflexion,NN,0,0,NN,N,N,N,N,C4,NN,,True
inflict,C1,5000,6,social_studies,N,N,N,N,B1,B2,,True
infliction,NN,0,0,NN,N,N,N,N,C3,NN,,True
inflorescence,NN,0,0,NN,N,N,N,N,C2,NN,,True
inflow,NN,0,0,NN,N,N,N,Y,C1,C1,,True
influence,B1,3000,4,general,Y,N,N,N,A1,A1,,True
influencer,NN,0,0,NN,N,N,N,N,C4,NN,,True
influential,C1,5000,9,general,N,Y,Y,Y,A4,A4,,True
influenza,NN,0,6,science,N,Y,N,N,B3,B2,,True
influx,NN,0,9,social_studies,N,Y,N,N,B2,B2,,True
info,B2,5000,0,NN,N,Y,N,Y,B2,B2,,True
infomercial,NN,0,0,NN,N,N,N,N,C2,C1,,True
inform,B2,3000,4,general,Y,N,N,N,A2,A2,,True
informal,A2,3000,5,general,N,Y,Y,Y,A4,A4,,True
informality,NN,0,0,NN,N,N,N,N,C2,C3,,True
informally,NN,0,0,NN,N,N,N,N,C1,B3,,False
informant,NN,0,0,NN,N,N,N,N,B2,B2,,True
informatic,NN,0,0,NN,N,N,N,N,C3,NN,,True
information,A1,3000,0,NN,N,N,N,N,A1,A1,,True
informational,NN,0,2,general,N,N,N,N,B3,B1,,False
informative,NN,0,6,general,N,Y,Y,N,B1,B2,,False
informer,NN,0,0,NN,N,N,N,N,C1,C1,,True
infotainment,NN,0,0,NN,N,N,N,N,C5,C3,,True
infraction,NN,0,0,NN,N,N,N,N,C2,C1,,True
infrared,NN,0,5,science,N,Y,N,N,B3,B3,,True
infrasound,NN,0,0,NN,N,N,N,N,C4,NN,,False
infrastructural,NN,0,0,NN,N,N,N,N,C2,NN,,False
infrastructure,B2,5000,6,social_studies,N,Y,N,Y,A4,A4,,True
infrequent,NN,0,0,NN,N,N,N,N,C1,C2,,False
infrequently,NN,0,0,NN,N,N,N,N,C1,C1,,False
infringe,NN,0,0,NN,N,N,N,N,B3,B3,,True
infringement,NN,0,0,NN,N,N,N,N,B3,C1,,True
infringer,NN,0,0,NN,N,N,N,N,C5,NN,,False
infundibulum,NN,0,0,NN,N,N,N,N,C4,NN,,True
infuriate,NN,0,0,NN,N,N,N,N,B2,B2,,True
infuse,NN,0,0,NN,N,N,N,N,B3,C1,,True
infusion,NN,0,0,NN,N,N,N,N,B3,C1,,True
inga,NN,0,0,NN,N,N,N,N,C5,C3,,True
ingenious,NN,0,0,NN,N,Y,N,N,B3,C1,,False
ingeniously,NN,0,0,NN,N,N,N,N,C2,NN,,False
ingenue,NN,0,0,NN,N,N,N,N,C4,NN,,True
ingenuity,NN,0,9,general,N,N,N,N,B3,C1,,True
ingenuous,NN,0,0,NN,N,N,N,N,C3,NN,,False
ingenuousness,NN,0,0,NN,N,N,N,N,C4,NN,,True
ingest,NN,0,9,science,N,N,N,N,C1,C1,,True
ingestion,NN,0,0,NN,N,N,N,N,C1,C2,,True
inglorious,NN,0,0,NN,N,N,N,N,C3,NN,,False
ingot,NN,0,0,NN,N,N,N,N,C3,C2,,True
ingrain,NN,0,0,NN,N,N,N,N,C1,C1,,True
ingrate,NN,0,0,NN,N,N,N,N,C4,NN,,True
ingratiate,NN,0,0,NN,N,N,N,N,C2,C3,,True
ingratiatingly,NN,0,0,NN,N,N,N,N,C5,NN,,False
ingratitude,NN,0,0,NN,N,N,N,N,C3,NN,,True
ingredient,B1,3000,0,NN,N,Y,Y,Y,B1,B1,,True
ingress,NN,0,0,NN,N,N,N,N,C5,NN,,True
inhabit,NN,0,0,NN,N,Y,N,N,B1,B2,,True
inhabitant,B2,5000,0,NN,N,Y,N,N,B1,B3,,True
inhalant,NN,0,0,NN,N,N,N,N,C5,C3,,True
inhalation,NN,0,6,science,N,N,N,N,C1,C2,,True
inhale,NN,0,6,science,N,N,N,N,B2,B1,,True
inhaler,NN,0,0,NN,N,N,N,N,C2,C1,,True
inhere,NN,0,0,NN,N,N,N,N,C3,NN,,True
inherence,NN,0,0,NN,N,N,N,N,C5,NN,,True
inherent,C1,5000,0,NN,N,Y,N,Y,B1,B2,,False
inherently,NN,0,9,general,N,N,N,N,B2,B2,,False
inherit,B2,5000,3,general,N,Y,N,Y,B1,B1,,True
inheritance,NN,0,6,science,N,N,N,N,B1,B2,,True
inheritor,NN,0,0,NN,N,N,N,N,C2,C1,,True
inhibit,C1,5000,9,science,N,Y,N,N,A4,A4,,True
inhibition,NN,0,9,science,N,N,N,N,A4,A4,,True
inhibitor,NN,0,6,science,N,N,N,N,B2,B3,,True
inhibitory,NN,0,0,NN,N,N,N,N,C1,NN,,False
inhomogeneity,NN,0,0,NN,N,N,N,N,C4,NN,,True
inhomogeneous,NN,0,0,NN,N,N,N,N,C4,NN,,False
inhospitable,NN,0,0,NN,N,N,N,N,C1,C2,,False
inhuman,NN,0,0,NN,N,N,N,N,C1,C1,,False
inhumane,NN,0,0,NN,N,N,N,N,C2,C1,,False
inhumanely,NN,0,0,NN,N,N,N,N,C5,NN,,False
inhumanity,NN,0,0,NN,N,N,N,N,C2,C3,,True
inimical,NN,0,0,NN,N,N,N,N,C2,NN,,False
inimitable,NN,0,0,NN,N,N,N,N,C2,C3,,False
iniquitous,NN,0,0,NN,N,N,N,N,C3,NN,,False
iniquity,NN,0,0,NN,N,N,N,N,C2,C3,,True
initial,B2,3000,6,general,Y,N,N,N,A2,A2,,True
initialization,NN,0,0,NN,N,N,N,N,C3,NN,,True
initialize,NN,0,0,NN,N,N,N,N,C3,C3,,True
initially,B2,3000,9,general,N,N,N,N,A3,A2,,False
initiate,C1,5000,0,NN,Y,Y,N,Y,A3,A4,,True
initiation,NN,0,9,general,N,N,N,N,A4,A4,,True
initiative,B2,3000,6,social_studies,N,N,N,N,A2,A2,,True
initiator,NN,0,0,NN,N,N,N,N,C2,NN,,True
inject,C1,5000,6,science,Y,N,N,N,A4,A4,,True
injectable,NN,0,0,NN,N,N,N,N,C3,NN,,True
injection,C1,5000,0,NN,N,N,N,Y,A4,A4,,True
injector,NN,0,0,NN,N,N,N,N,C2,C3,,True
injudicious,NN,0,0,NN,N,N,N,N,C4,NN,,False
injunction,NN,0,9,social_studies,N,N,N,N,B2,B3,,True
injure,B1,3000,0,NN,Y,N,N,N,A3,A2,,True
injured,B1,3000,0,NN,N,N,N,N,NN,NN,,False
injurious,NN,0,0,NN,N,N,N,N,C2,NN,,False
injury,A2,3000,0,NN,N,N,N,N,A2,A2,,True
injustice,C1,5000,0,NN,N,N,N,N,B1,B1,,True
ink,B2,5000,0,NN,N,Y,Y,Y,B1,B1,,True
inkjet,NN,0,0,NN,N,N,N,N,C1,C2,,True
inkling,NN,0,0,NN,N,N,N,N,C1,C1,,True
inkstand,NN,0,0,NN,N,N,N,N,C4,NN,,True
inkwell,NN,0,0,NN,N,N,N,N,C5,C3,,True
inky,NN,0,0,NN,N,N,N,N,C3,NN,,True
inlaid,NN,0,0,NN,N,N,N,N,C2,NN,,False
inland,NN,0,3,social_studies,N,Y,N,N,B1,B1,,False
inlay,NN,0,0,NN,N,N,N,N,C1,NN,,True
inlet,NN,0,4,social_studies,N,N,N,N,B3,C1,,True
inline,NN,0,0,NN,N,N,N,N,C3,C3,,False
inmate,C1,5000,9,social_studies,N,N,N,N,B1,B1,,True
inmost,NN,0,0,NN,N,N,N,N,C4,NN,,False
inn,NN,0,0,NN,N,Y,N,N,B2,B3,,True
innards,NN,0,0,NN,N,N,N,N,C2,C3,,True
innate,NN,0,9,general,N,Y,N,N,A4,A4,,False
innately,NN,0,0,NN,N,N,N,N,C2,C2,,False
innateness,NN,0,0,NN,N,N,N,N,C4,NN,,True
inner,B2,3000,0,NN,N,N,N,N,A3,A3,,True
innermost,NN,0,9,general,N,Y,N,N,C1,C2,,False
innervate,NN,0,0,NN,N,N,N,N,C4,NN,,True
innervation,NN,0,0,NN,N,N,N,N,C4,NN,,True
inning,NN,0,0,NN,N,N,N,N,B2,B1,,True
innings,NN,0,0,NN,N,N,N,N,NN,NN,,True
innkeeper,NN,0,0,NN,N,N,N,N,C2,NN,,True
innocence,NN,0,0,NN,N,N,N,N,B1,B1,,True
innocent,B1,3000,0,NN,N,N,N,N,A3,A3,,True
innocently,NN,0,0,NN,N,N,N,N,C1,C1,,False
innocuous,NN,0,0,NN,N,N,N,N,C1,C1,,False
innovate,NN,0,0,NN,N,N,N,N,B3,B3,,True
innovation,B2,5000,9,general,N,N,N,N,A3,A3,,True
innovative,B2,5000,9,general,N,Y,Y,Y,B1,B1,,False
innovativeness,NN,0,0,NN,N,N,N,N,C3,NN,,True
innovator,NN,0,0,NN,N,N,N,N,B3,C1,,True
innovatory,NN,0,0,NN,N,N,N,N,C3,NN,,False
innuendo,NN,0,0,NN,N,N,N,N,C1,C1,,True
innumerable,NN,0,0,NN,N,N,N,N,B3,C2,,False
inoculate,NN,0,0,NN,N,N,N,N,C1,C1,,True
inoculation,NN,0,0,NN,N,N,N,N,C1,C1,,True
inoffensive,NN,0,0,NN,N,N,N,N,C2,NN,,False
inoperable,NN,0,0,NN,N,N,N,N,C3,C2,,False
inoperative,NN,0,0,NN,N,N,N,N,C3,NN,,False
inopportune,NN,0,0,NN,N,N,N,N,C4,C3,,False
inordinate,NN,0,0,NN,N,N,N,N,C1,C1,,False
inordinately,NN,0,0,NN,N,N,N,N,C2,C2,,False
inorganic,NN,0,5,science,N,Y,N,N,C1,C2,,True
inositol,NN,0,0,NN,N,N,N,N,C3,NN,,True
inpatient,NN,0,0,NN,N,N,N,N,C1,C1,,True
input,B2,5000,4,math,N,N,N,N,A3,A3,,True
inquest,NN,0,0,NN,N,N,N,N,C1,C2,,True
inquire,C1,5000,0,NN,N,N,Y,N,B1,B3,,True
inquirer,NN,0,0,NN,N,N,N,N,C3,C2,,True
inquiringly,NN,0,0,NN,N,N,N,N,C4,NN,,False
inquiry,B2,3000,1,general,N,N,N,N,A3,A3,,True
inquisition,NN,0,6,social_studies,N,N,N,N,C1,C1,,True
inquisitive,NN,0,0,NN,N,N,N,N,C1,C2,,False
inquisitiveness,NN,0,0,NN,N,N,N,N,C4,NN,,True
inquisitor,NN,0,0,NN,N,N,N,N,C3,C3,,True
inquisitorial,NN,0,0,NN,N,N,N,N,C4,NN,,False
inroad,NN,0,0,NN,N,N,N,N,C1,B3,,True
insane,NN,0,0,NN,N,N,N,N,B2,B1,,False
insanely,NN,0,0,NN,N,N,N,N,C2,C2,,False
insanity,NN,0,0,NN,N,N,N,N,B3,B2,,True
insatiable,NN,0,0,NN,N,N,N,N,C1,C1,,False
inscribe,NN,0,6,math,N,Y,N,N,B3,C1,,True
inscription,NN,0,0,NN,N,Y,N,N,B2,C1,,True
inscrutability,NN,0,0,NN,N,N,N,N,C4,NN,,True
inscrutable,NN,0,9,social_studies,N,N,N,N,C2,C2,,False
inscrutably,NN,0,0,NN,N,N,N,N,C5,NN,,False
insect,A2,3000,1,science,N,Y,N,N,A4,A4,,True
insecticide,NN,0,9,science,N,N,N,N,C1,C1,,True
insectivore,NN,0,0,NN,N,N,N,N,C4,NN,,True
insectivorous,NN,0,0,NN,N,N,N,N,C4,NN,,False
insecure,NN,0,0,NN,N,N,N,N,B2,B2,,False
insecurely,NN,0,0,NN,N,N,N,N,C4,NN,,False
insecureness,NN,0,0,NN,N,N,N,N,C5,NN,,True
insecurity,NN,0,0,NN,N,N,N,N,B2,B2,,True
inseminate,NN,0,0,NN,N,N,N,N,C3,NN,,True
insemination,NN,0,0,NN,N,N,N,N,C1,C1,,True
insensibility,NN,0,0,NN,N,N,N,N,C4,NN,,True
insensible,NN,0,0,NN,N,N,N,N,C3,NN,,False
insensitive,NN,0,0,NN,N,N,N,N,B3,B3,,False
insensitivity,NN,0,0,NN,N,N,N,N,C1,C2,,True
inseparable,NN,0,0,NN,N,N,N,N,C1,C1,,True
inseparably,NN,0,0,NN,N,N,N,N,C4,NN,,False
insert,B2,5000,6,general,N,Y,Y,Y,A4,A4,,True
insertion,C1,5000,9,science,N,N,N,N,B3,C1,,True
inset,NN,0,4,social_studies,N,N,N,N,B2,C1,,True
inshore,NN,0,0,NN,N,N,N,N,C2,C3,,False
inside,A2,3000,0,NN,Y,N,N,N,A1,A1,,True
insider,C1,5000,0,NN,N,N,N,Y,B1,B1,,True
insidious,NN,0,0,NN,N,N,N,N,C1,C1,,False
insidiously,NN,0,0,NN,N,N,N,N,C3,NN,,False
insight,B2,3000,6,general,Y,N,N,N,A3,A3,,True
insightful,NN,0,9,general,N,N,N,N,B3,B3,,False
insignia,NN,0,0,NN,N,N,N,N,C1,C2,,True
insignificance,NN,0,0,NN,N,N,N,N,C2,C3,,True
insignificant,NN,0,0,NN,N,Y,N,N,B2,B3,,False
insignificantly,NN,0,0,NN,N,N,N,N,C4,NN,,False
insincere,NN,0,0,NN,N,N,N,N,C2,C2,,False
insincerely,NN,0,0,NN,N,N,N,N,C4,NN,,False
insincerity,NN,0,0,NN,N,N,N,N,C4,NN,,True
insinuate,NN,0,0,NN,N,N,N,N,C1,C1,,True
insinuation,NN,0,0,NN,N,N,N,N,C2,C2,,True
insipid,NN,0,0,NN,N,N,N,N,C2,C2,,False
insist,B2,3000,0,NN,N,N,N,N,A2,A2,,True
insistence,NN,0,9,social_studies,N,N,N,N,B2,B3,,True
insistent,NN,0,0,NN,N,N,N,N,B3,C1,,False
insistently,NN,0,0,NN,N,N,N,N,C3,NN,,False
insofar,NN,0,0,NN,N,N,N,N,B3,B3,,False
insolate,NN,0,0,NN,N,N,N,N,C5,NN,,True
insole,NN,0,0,NN,N,N,N,N,C3,C2,,True
insolence,NN,0,0,NN,N,N,N,N,C3,NN,,True
insolent,NN,0,0,NN,N,N,N,N,C2,NN,,False
insolently,NN,0,0,NN,N,N,N,N,C4,NN,,False
insoluble,NN,0,9,science,N,N,N,N,C1,C2,,True
insolvency,NN,0,0,NN,N,N,N,N,C1,C2,,True
insolvent,NN,0,0,NN,N,N,N,N,C1,C2,,True
insomnia,NN,0,0,NN,N,N,N,N,C1,C1,,True
insomniac,NN,0,0,NN,N,N,N,N,C3,C2,,True
insomuch,NN,0,0,NN,N,N,N,N,C3,C3,,False
insouciance,NN,0,0,NN,N,N,N,N,C3,NN,,True
insouciant,NN,0,0,NN,N,N,N,N,C3,NN,,False
inspect,C1,5000,0,NN,N,N,Y,Y,B1,B1,,True
inspection,C1,5000,0,NN,N,Y,Y,Y,A4,A4,,True
inspector,B2,5000,0,NN,N,N,Y,Y,B1,A4,,True
inspectorate,NN,0,0,NN,N,N,N,N,C2,C2,,True
inspiral,NN,0,0,NN,N,N,N,N,C4,NN,,True
inspiration,C1,5000,0,NN,N,Y,Y,N,B1,B1,,True
inspirational,NN,0,0,NN,N,N,N,N,C1,B2,,False
inspire,B2,3000,4,general,N,N,N,N,A3,A2,,True
instability,NN,0,6,social_studies,N,N,N,Y,A4,A4,,True
install,B2,3000,6,general,N,N,N,N,A2,A3,,True
installation,B2,5000,0,NN,N,N,Y,Y,B1,B1,,True
installer,NN,0,0,NN,N,N,N,N,C2,C2,,True
installment,NN,0,6,social_studies,N,N,N,Y,B2,B2,,True
instance,B2,3000,6,general,Y,N,N,N,A1,A1,,True
instant,B2,5000,0,NN,Y,Y,N,Y,A4,B1,,True
instantaneous,NN,0,6,science,N,N,N,N,B3,C1,,False
instantaneously,NN,0,0,NN,N,N,N,N,C1,C1,,False
instantiate,NN,0,0,NN,N,N,N,N,C2,C2,,True
instantiation,NN,0,0,NN,N,N,N,N,C3,NN,,True
instantly,B2,5000,0,NN,N,Y,N,N,B1,B1,,False
instar,NN,0,0,NN,N,N,N,N,C3,NN,,True
instead,A2,3000,0,NN,Y,N,N,N,A1,A1,,False
instep,NN,0,0,NN,N,N,N,N,C3,NN,,True
instigate,NN,0,0,NN,N,Y,N,N,C1,C1,,True
instigation,NN,0,0,NN,N,N,N,N,C2,NN,,True
instigator,NN,0,0,NN,N,N,N,N,C2,C2,,True
instill,NN,0,6,social_studies,N,N,N,N,B2,B2,,True
instillation,NN,0,0,NN,N,N,N,N,C4,NN,,True
instinct,C1,5000,0,NN,N,Y,N,Y,A4,A4,,True
instinctive,NN,0,0,NN,N,N,N,N,C1,C1,,False
instinctively,NN,0,0,NN,N,Y,N,N,B3,C1,,False
instinctual,NN,0,0,NN,N,N,N,N,C3,C2,,False
institute,B2,3000,4,social_studies,N,Y,Y,Y,B1,B1,,True
institution,B2,3000,4,social_studies,Y,N,N,N,A2,A2,,True
institutional,C1,5000,9,social_studies,N,N,N,N,A3,A3,,True
institutionalize,NN,0,0,NN,N,N,N,N,B2,B3,,True
institutionally,NN,0,0,NN,N,N,N,N,C2,C2,,False
instruct,C1,5000,9,general,Y,Y,Y,Y,B1,B1,,True
instruction,A2,3000,4,general,N,N,N,N,A2,A3,,True
instructional,NN,0,0,NN,N,Y,N,N,B3,B2,,False
instructive,NN,0,0,NN,N,Y,N,N,B3,C1,,False
instructor,A2,3000,0,NN,N,Y,Y,Y,B1,B1,,True
instructress,NN,0,0,NN,N,N,N,N,C5,NN,,True
instrument,A2,3000,0,NN,Y,N,N,N,A2,A2,,True
instrumental,C1,5000,0,NN,N,Y,N,N,B1,B1,,True
instrumentalism,NN,0,0,NN,N,N,N,N,C4,NN,,True
instrumentalist,NN,0,0,NN,N,Y,N,N,C2,C1,,True
instrumentality,NN,0,0,NN,N,N,N,N,C2,C3,,True
instrumentation,NN,0,0,NN,N,N,N,N,C1,C1,,True
insubordinate,NN,0,0,NN,N,N,N,N,C4,NN,,True
insubordination,NN,0,0,NN,N,N,N,N,C3,NN,,True
insubstantial,NN,0,0,NN,N,N,N,N,C2,NN,,False
insufferable,NN,0,0,NN,N,N,N,N,C3,C2,,False
insufficiency,NN,0,0,NN,N,N,N,N,C2,C3,,True
insufficient,C1,5000,0,NN,N,Y,Y,Y,B1,B2,,False
insufficiently,NN,0,0,NN,N,N,N,N,C1,C2,,False
insular,NN,0,0,NN,N,N,N,N,C1,C1,,False
insularity,NN,0,0,NN,N,N,N,N,C3,NN,,True
insulate,NN,0,4,science,N,N,N,N,B2,B2,,True
insulation,NN,0,4,science,N,Y,N,N,B2,B2,,True
insulator,NN,0,3,science,N,Y,N,N,C2,C2,,True
insulin,NN,0,6,science,N,Y,N,N,B2,B2,,True
insult,C1,5000,0,NN,N,Y,N,N,B1,B1,,True
insultingly,NN,0,0,NN,N,N,N,N,C4,NN,,False
insuperable,NN,0,0,NN,N,N,N,N,C3,NN,,False
insurability,NN,0,0,NN,N,N,N,N,C4,C2,,True
insurable,NN,0,0,NN,N,N,N,N,C5,NN,,False
insurance,B2,3000,0,NN,N,N,N,N,A2,A1,,True
insure,NN,0,9,social_studies,N,N,N,N,A3,A3,,True
insurer,NN,0,0,NN,N,N,N,Y,B1,B2,,True
insurgence,NN,0,0,NN,N,N,N,N,C4,C2,,True
insurgency,NN,0,0,NN,N,N,N,Y,B2,B1,,True
insurgent,NN,0,9,social_studies,N,N,N,Y,B1,A4,,True
insurmountable,NN,0,0,NN,N,N,N,N,C1,C1,,False
insurrection,NN,0,9,social_studies,N,N,N,N,C1,C1,,True
intact,C1,5000,0,NN,N,Y,N,N,B1,B1,,False
intaglio,NN,0,0,NN,N,N,N,N,C4,NN,,True
intake,C1,5000,6,science,N,N,N,N,B1,B2,,True
intangible,NN,0,0,NN,N,N,N,Y,B3,C1,,True
intarsia,NN,0,0,NN,N,N,N,N,C4,NN,,False
integer,NN,0,6,math,N,N,N,N,B3,C1,,True
integral,C1,5000,9,math,N,Y,Y,Y,A4,A4,,True
integrally,NN,0,0,NN,N,N,N,N,C4,NN,,False
integrand,NN,0,0,NN,N,N,N,N,C4,NN,,True
integrate,B2,5000,6,general,Y,N,N,N,A2,A3,,True
integrated,C1,5000,0,NN,N,N,N,N,NN,NN,,False
integration,C1,5000,6,general,N,N,N,Y,A3,A4,,True
integrative,NN,0,0,NN,N,N,N,N,C1,C3,,False
integrator,NN,0,0,NN,N,N,N,N,C1,NN,,True
integrin,NN,0,0,NN,N,N,N,N,C3,NN,,True
integrity,C1,5000,0,NN,N,Y,N,Y,B1,B1,,True
intellect,NN,0,0,NN,N,N,N,N,B2,B2,,True
intellectual,B2,5000,6,social_studies,Y,N,N,N,A2,A3,,True
intellectualism,NN,0,0,NN,N,N,N,N,C5,C3,,False
intellectually,NN,0,0,NN,N,N,N,N,B2,B2,,False
intelligence,B1,3000,0,NN,N,N,N,N,A2,A2,,True
intelligent,A2,3000,0,NN,N,Y,N,Y,A4,B1,,False
intelligently,NN,0,0,NN,N,N,N,N,C1,C1,,False
intelligentsia,NN,0,0,NN,N,N,N,N,C1,C3,,True
intelligibility,NN,0,0,NN,N,N,N,N,C2,NN,,True
intelligible,NN,0,0,NN,N,Y,N,N,C1,C2,,False
intelligibly,NN,0,0,NN,N,N,N,N,C5,NN,,False
intemperate,NN,0,0,NN,N,N,N,N,C3,NN,,False
intend,B1,3000,6,general,Y,N,N,N,A2,A2,,True
intended,B2,3000,0,NN,N,N,N,N,NN,NN,,False
intense,B2,3000,0,NN,Y,N,N,N,A3,A3,,True
intensely,NN,0,0,NN,N,N,N,N,B2,B2,,False
intensification,NN,0,0,NN,N,N,N,N,C1,C2,,True
intensifier,NN,0,0,NN,N,N,N,N,C3,NN,,True
intensify,C1,5000,0,NN,N,N,N,Y,B1,B1,,True
intension,NN,0,0,NN,N,N,N,N,C3,C3,,True
intensional,NN,0,0,NN,N,N,N,N,C4,NN,,False
intensity,C1,5000,6,general,N,Y,N,Y,A4,A4,,True
intensive,C1,5000,0,NN,N,Y,N,Y,A4,A4,,True
intensively,NN,0,0,NN,N,N,N,N,C1,C1,,False
intent,C1,5000,0,NN,Y,Y,N,Y,A4,B1,,True
intention,B1,3000,0,NN,N,N,N,N,A2,A2,,True
intentional,NN,0,0,NN,N,N,N,N,B3,B2,,False
intentionality,NN,0,0,NN,N,N,N,N,C2,C2,,True
intentionally,NN,0,9,general,N,Y,N,N,B2,B2,,False
intentioned,NN,0,0,NN,N,N,N,N,C3,C1,,False
intently,NN,0,0,NN,N,N,Y,N,C1,C1,,False
intentness,NN,0,0,NN,N,N,N,N,C4,NN,,True
inter,NN,0,0,NN,N,N,N,Y,B2,B3,,True
interact,B2,5000,3,general,Y,Y,N,Y,A4,A3,,True
interaction,B2,5000,5,general,N,N,N,N,A2,A3,,True
interactional,NN,0,0,NN,N,N,N,N,C1,NN,,False
interactionist,NN,0,0,NN,N,N,N,N,C3,NN,,True
interactions,NN,0,0,NN,N,Y,N,N,NN,NN,,False
interactive,C1,5000,3,general,N,N,Y,Y,B1,B1,,False
interactivity,NN,0,0,NN,N,N,N,N,C2,C3,,False
interagency,NN,0,0,NN,N,N,N,N,C2,C1,,False
interbank,NN,0,0,NN,N,N,N,N,C3,C2,,False
interbreed,NN,0,9,science,N,N,N,N,C3,C2,,True
intercalate,NN,0,0,NN,N,N,N,N,C4,NN,,True
intercede,NN,0,0,NN,N,N,N,N,C2,C1,,True
intercellular,NN,0,0,NN,N,N,N,N,C2,C3,,False
intercept,NN,0,6,math,N,N,N,Y,B2,B2,,True
interception,NN,0,0,NN,N,N,N,N,C1,C1,,True
interceptor,NN,0,0,NN,N,N,N,N,C2,C1,,True
intercession,NN,0,0,NN,N,N,N,N,C3,C3,,True
interchange,NN,0,9,math,N,N,N,N,B3,B3,,True
interchangeable,NN,0,5,social_studies,N,N,N,N,C1,C1,,False
interchangeably,NN,0,0,NN,N,N,N,N,C2,C2,,False
intercollegiate,NN,0,0,NN,N,N,N,N,C3,C2,,False
intercom,NN,0,0,NN,N,N,N,N,C2,C1,,True
intercommunication,NN,0,0,NN,N,N,N,N,C5,NN,,True
interconnect,NN,0,0,NN,N,N,N,N,B3,B3,,True
interconnectedness,NN,0,0,NN,N,N,N,N,C3,C2,,True
interconnection,NN,0,0,NN,N,N,N,N,C1,C2,,True
intercontinental,NN,0,0,NN,N,N,N,N,C2,C1,,False
intercourse,NN,0,0,NN,N,N,N,N,B2,B3,,True
intercultural,NN,0,0,NN,N,N,N,N,C3,NN,,False
interdepartmental,NN,0,0,NN,N,N,N,N,C3,NN,,False
interdependence,NN,0,5,science,N,N,N,N,C1,C1,,True
interdependency,NN,0,0,NN,N,N,N,N,C2,NN,,True
interdependent,NN,0,4,science,N,N,N,N,C1,C1,,False
interdict,NN,0,0,NN,N,N,N,N,C3,C2,,True
interdiction,NN,0,0,NN,N,N,N,N,C3,C1,,True
interdisciplinary,NN,0,0,NN,N,N,N,N,B3,C1,,False
interest,A1,3000,2,general,Y,N,N,N,A1,A1,,True
interested,A1,3000,0,NN,N,N,N,N,NN,NN,,False
interesting,A1,3000,0,NN,N,N,N,N,NN,NN,,False
interestingly,NN,0,9,science,N,N,N,N,A4,A4,,False
