Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun,word_level,camb_level,category
mensural,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
menswear,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
mental,B1,3000.0,2.0,general,Y,N,N,N,A2,A2,2.0,True,False,2.0,B2,medical
mental,B1,3000.0,2.0,general,Y,N,N,N,A2,A2,2.0,True,False,2.0,B2,medical
mentalistic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,,6.0,,
mentality,NN,0.0,0.0,NN,N,N,N,N,B2,B1,1.0,True,False,3.0,C1,
mentally,NN,0.0,2.0,science,N,Y,N,N,B1,B1,2.0,False,False,3.0,B2,
mentee,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,False,False,6.0,,
menthol,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
mention,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B2,
mentor,C1,5000.0,0.0,NN,N,N,Y,Y,A4,A4,0.0,True,False,3.0,,
mentorship,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0.0,False,False,6.0,,
menu,A1,3000.0,0.0,NN,N,N,N,N,A3,A3,2.0,True,False,1.0,A2,
meow,NN,0.0,0.0,NN,N,N,N,N,C2,B2,0.0,True,False,6.0,,
mercantile,NN,0.0,0.0,NN,N,N,N,N,C2,C3,1.0,False,False,4.0,,
mercantilism,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0.0,True,False,5.0,,
mercantilist,NN,0.0,9.0,social_studies,N,N,N,N,C5,NN,0.0,True,False,6.0,,
mercenary,NN,0.0,5.0,social_studies,N,N,N,N,C1,B3,1.0,True,False,4.0,,
mercer,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
merchandise,NN,0.0,0.0,NN,N,Y,Y,Y,B1,B2,1.0,True,False,3.0,,
merchandiser,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
merchant,C1,5000.0,3.0,social_studies,N,Y,Y,Y,B1,B1,2.0,True,False,3.0,,
merchantability,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
merchantable,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,False,False,6.0,,
merchantman,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
merciful,NN,0.0,9.0,social_studies,N,N,N,N,C2,C1,1.0,False,False,4.0,C2,
mercifully,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,False,False,4.0,,
merciless,NN,0.0,9.0,social_studies,N,N,N,N,C1,C2,1.0,False,False,4.0,C2,
mercilessly,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,False,False,6.0,,
mercurial,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
mercury,NN,0.0,3.0,science,N,Y,N,N,A4,A4,0.0,True,False,3.0,,
mercy,C1,5000.0,0.0,NN,N,Y,N,N,B1,B1,1.0,True,False,3.0,C2,
mere,C1,5000.0,0.0,NN,Y,N,N,N,A3,A3,2.0,True,False,3.0,B2,
merely,C1,5000.0,0.0,NN,N,N,N,N,A2,A3,2.0,False,False,2.0,C2,
meretricious,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,False,False,6.0,,
merganser,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
merge,C1,5000.0,9.0,general,N,N,Y,Y,A4,A4,1.0,True,False,3.0,C2,
merger,C1,5000.0,0.0,NN,N,N,Y,Y,A4,B1,0.0,True,False,3.0,C2,
meridian,NN,0.0,2.0,social_studies,N,N,N,N,C2,C3,1.0,True,False,4.0,,
meridional,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
meringue,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
merino,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
meristem,NN,0.0,9.0,science,N,N,N,N,C4,NN,0.0,True,False,6.0,,
merit,C1,5000.0,9.0,general,N,Y,Y,Y,B1,B1,1.0,True,False,3.0,C2,
meritocracy,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
meritocratic,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
meritorious,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
mermaid,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,True,False,4.0,,
merrily,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,False,False,4.0,,
merriment,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1.0,True,False,4.0,,
merry,NN,0.0,0.0,NN,N,N,N,N,B2,B2,2.0,True,False,3.0,,
mesa,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0.0,True,False,5.0,,
mesalazine,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,,6.0,,
mescal,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
meself,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,False,False,6.0,,
mesenchyme,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
mesenteric,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
mesh,NN,0.0,9.0,science,N,N,N,N,B2,B3,1.0,True,False,3.0,,
mesic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,,6.0,,
mesmerize,NN,0.0,9.0,general,N,N,N,N,C1,C1,0.0,True,False,4.0,,
mesoamerican,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,0.0,True,False,6.0,,
mesoderm,NN,0.0,9.0,science,N,N,N,N,C4,NN,0.0,True,False,6.0,,
meson,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
mesophyll,NN,0.0,9.0,science,N,N,N,N,NN,NN,0.0,False,False,6.0,,
mesopotamia,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,True,True,4.0,,
mesopotamian,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,True,False,4.0,,
mesosphere,NN,0.0,6.0,science,N,N,N,N,NN,NN,0.0,True,False,6.0,,
mesothelioma,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0.0,True,False,6.0,,
mesozoic,NN,0.0,6.0,science,N,Y,N,N,NN,NN,0.0,True,False,4.0,,
mesquite,NN,0.0,6.0,science,N,N,N,N,C3,C2,0.0,True,False,6.0,,
mess,B1,3000.0,0.0,NN,Y,N,N,N,A3,A2,2.0,True,False,2.0,B2,
mess around,,,,,,,,,,,,,,,C1,
message,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B2,
message board,,,,,,,,,,,,,,,B1,
messenger,NN,0.0,0.0,NN,N,N,Y,N,A4,A4,1.0,True,False,3.0,,
messiah,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0.0,True,False,5.0,,
messianic,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,False,False,6.0,,
messily,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
messy,NN,0.0,0.0,NN,N,Y,N,N,B2,B1,0.0,True,False,3.0,B1,
mestizo,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
meta,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,False,False,6.0,,
metabolic,NN,0.0,9.0,science,N,Y,N,N,B2,B3,0.0,False,False,3.0,,
metabolically,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,False,False,6.0,,
metabolism,NN,0.0,6.0,science,N,Y,N,N,A4,A4,0.0,True,False,3.0,,
metabolite,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
metabolize,NN,0.0,9.0,science,N,N,N,N,C2,C1,0.0,True,False,6.0,,
metacarpal,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
metadata,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
metal,A2,3000.0,1.0,science,N,N,N,N,A2,A2,2.0,True,False,1.0,B1,
metalanguage,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
metalinguistic,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
metallic,NN,0.0,4.0,science,N,Y,N,N,B3,C1,1.0,True,False,4.0,,
metalloid,NN,0.0,5.0,science,N,N,N,N,NN,NN,0.0,False,False,6.0,,
metallurgical,NN,0.0,0.0,NN,N,Y,N,N,C3,NN,0.0,False,False,4.0,,
metallurgist,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
metallurgy,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
metalwork,NN,0.0,6.0,social_studies,N,N,N,N,C2,C3,0.0,True,False,5.0,,
metalworkers,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,False,False,4.0,,
metalworking,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
metamorphic,NN,0.0,3.0,science,N,Y,N,N,C2,C3,0.0,False,False,4.0,,
metamorphism,NN,0.0,9.0,science,N,N,N,N,C3,NN,0.0,True,False,6.0,,
metamorphose,NN,0.0,9.0,science,N,N,N,N,C2,NN,0.0,True,False,6.0,,
metamorphosis,NN,0.0,3.0,science,N,N,N,N,C1,C2,0.0,True,False,5.0,,
metaphase,NN,0.0,6.0,science,N,N,N,N,C1,C2,0.0,True,False,5.0,,
metaphor,B2,5000.0,0.0,NN,N,N,N,N,A4,A4,1.0,True,False,3.0,C2,
metaphoric,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,False,False,6.0,,
metaphorical,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,False,False,5.0,,
metaphorically,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,False,False,5.0,,
metaphysic,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,True,False,5.0,,
metaphysical,NN,0.0,9.0,social_studies,N,Y,N,N,C1,C1,1.0,True,False,4.0,,
metaplasia,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
metastability,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
metastasis,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
metastasize,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
metastatic,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,False,False,6.0,,
metathesis,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
metazoan,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
mete,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
meteor,NN,0.0,4.0,science,N,Y,N,N,C1,B3,1.0,True,False,4.0,,
meteoric,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,False,False,6.0,,
meteorite,NN,0.0,5.0,science,N,Y,N,N,B3,B3,1.0,True,False,4.0,,
meteoritic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
meteoroid,NN,0.0,5.0,science,N,N,N,N,C4,C2,0.0,True,False,6.0,,
meteorological,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,False,False,5.0,,
meteorologist,NN,0.0,3.0,science,N,N,N,N,C1,B2,0.0,True,False,5.0,,
meteorology,NN,0.0,9.0,general,N,N,N,N,C2,C2,0.0,True,False,4.0,,
meter,A1,3000.0,0.0,NN,N,N,N,N,A3,A3,1.0,True,False,1.0,A2,
methadone,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,True,False,5.0,,
methamphetamine,NN,0.0,0.0,NN,N,N,N,N,C3,C1,0.0,True,False,6.0,,
methane,NN,0.0,6.0,science,N,Y,N,N,B3,B2,0.0,True,False,4.0,,
methanol,NN,0.0,9.0,science,N,N,N,N,C1,C2,0.0,True,False,5.0,,
methinks,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
methionine,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
method,A2,3000.0,2.0,general,Y,N,N,N,A1,A2,2.0,True,False,1.0,B1,
methodical,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1.0,False,False,4.0,,
methodically,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,False,False,5.0,,
methodological,NN,0.0,0.0,NN,N,N,N,N,B2,C2,0.0,False,False,3.0,,
methodologically,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
methodology,C1,5000.0,0.0,NN,N,N,N,Y,A4,A4,0.0,True,False,3.0,,
methotrexate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
methyl,NN,0.0,9.0,science,N,N,N,N,C1,C1,0.0,True,False,5.0,,
methylation,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
methylene,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
methylphenidate,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
meticulous,NN,0.0,0.0,NN,N,Y,N,N,B3,C1,0.0,False,False,4.0,C2,
meticulously,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,False,False,5.0,,
metonymic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
metonymy,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
metre,NN,0.0,0.0,NN,Y,N,N,N,NN,NN,2.0,True,False,3.0,,
metric,NN,0.0,3.0,math,N,Y,N,Y,B1,B1,1.0,True,False,3.0,,
metrical,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,False,False,6.0,,
metrically,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0.0,False,False,6.0,,
metrics,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,True,False,4.0,,
metro,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0.0,True,False,4.0,,
metrology,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,True,False,6.0,,
metronidazole,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
metronome,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
metropolis,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,1.0,True,False,4.0,,
metropolitan,NN,0.0,4.0,social_studies,N,Y,N,N,B2,B2,1.0,True,False,3.0,,
mettle,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
mew,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
mexican,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,1.0,True,False,4.0,,
mexico,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,1.0,True,True,4.0,,
mezzanine,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
mg,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,True,,4.0,,
mi,NN,0.0,0.0,NN,N,N,N,N,B1,B2,1.0,True,False,3.0,,
miami,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,True,True,4.0,,
miaow,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
miasma,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
mica,NN,0.0,6.0,science,N,N,N,N,C2,C2,0.0,True,False,6.0,,
michael,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,True,True,4.0,,
mickey,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
micro,NN,0.0,0.0,NN,Y,N,N,Y,A4,A4,0.0,True,False,3.0,,
microalbuminuria,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
microarray,NN,0.0,9.0,science,N,N,N,N,NN,NN,0.0,False,False,6.0,,
microbe,NN,0.0,6.0,science,N,N,N,N,B3,B3,1.0,True,False,4.0,,
microbial,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,False,False,5.0,,
microbiological,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
microbiologist,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
microbiology,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
microchip,NN,0.0,5.0,science,N,N,N,N,C1,B3,0.0,True,False,5.0,,
microclimate,NN,0.0,6.0,science,N,N,N,N,C3,NN,0.0,True,False,6.0,,
microcomputer,NN,0.0,0.0,NN,N,N,N,N,B3,C2,0.0,True,False,4.0,,
microcosm,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
microcredit,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,False,False,6.0,,
microeconomic,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
microeconomics,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
microelectrode,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microelectronic,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
microenvironment,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microfiche,NN,0.0,0.0,NN,N,Y,N,N,C3,C2,0.0,True,False,4.0,,
microfilament,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
microfilm,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,True,False,5.0,,
microfinance,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,False,False,6.0,,
microfossil,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microglia,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
microglial,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
microgram,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0.0,True,False,6.0,,
micrograph,NN,0.0,9.0,science,N,N,N,N,C3,NN,0.0,True,False,6.0,,
microgravity,NN,0.0,9.0,science,N,N,N,N,C5,C3,0.0,False,False,6.0,,
microkernel,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microlight,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0.0,True,False,6.0,,
micrometer,NN,0.0,9.0,science,N,N,N,N,C3,NN,0.0,True,False,6.0,,
micron,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
micronesia,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0.0,True,True,5.0,,
microns,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,False,False,4.0,,
microorganism,NN,0.0,4.0,science,N,N,N,N,C1,C1,0.0,True,False,5.0,,
microorganisms,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,False,False,4.0,,
microphone,NN,0.0,0.0,NN,N,N,Y,N,B1,B1,1.0,True,False,3.0,B2,
microprocessor,NN,0.0,9.0,science,N,N,N,N,B3,C1,0.0,True,False,4.0,,
micropylar,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
micropyle,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microsatellite,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
microscope,NN,0.0,3.0,science,N,Y,Y,N,B1,B2,1.0,True,False,3.0,,
microscopic,NN,0.0,5.0,science,N,Y,N,N,B3,B3,1.0,False,False,4.0,,
microscopically,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,False,False,6.0,,
microscopy,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0.0,True,False,5.0,,
microsecond,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0.0,True,False,6.0,,
microsomal,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
microsome,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microsphere,NN,0.0,9.0,science,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microstructure,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microsystem,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0.0,True,False,6.0,,
microtitre,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
microtome,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
microtubular,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
microtubule,NN,0.0,9.0,science,N,N,N,N,C2,NN,0.0,True,False,6.0,,
microwave,NN,0.0,3.0,science,N,Y,Y,N,B1,B1,0.0,True,False,3.0,,
mid,NN,0.0,0.0,NN,N,Y,N,Y,A3,A3,1.0,True,False,3.0,,
midafternoon,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
midair,NN,0.0,0.0,NN,N,Y,N,N,C2,C2,0.0,True,False,4.0,,
midazolam,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
midbrain,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
midcap,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
midday,NN,0.0,0.0,NN,N,N,N,N,B2,B2,2.0,True,False,3.0,,
midden,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
middle,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,C1,
middlebrow,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
middleman,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
middleweight,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0.0,True,False,6.0,,
midfield,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,True,False,5.0,,
midfielder,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,True,False,5.0,,
midge,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
midget,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
midi,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
midland,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1.0,True,False,4.0,,
midlife,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0.0,False,False,5.0,,
midline,NN,0.0,9.0,math,N,N,N,N,C2,C3,0.0,True,False,6.0,,
midnight,A1,3000.0,0.0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1.0,A2,
midpoint,NN,0.0,6.0,math,N,N,N,N,C2,C2,0.0,True,False,6.0,,
midpoints,NN,0.0,9.0,math,N,N,N,N,NN,NN,-1.0,False,False,6.0,,
midrib,NN,0.0,0.0,NN,N,Y,N,N,C4,NN,0.0,True,False,4.0,,
midriff,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
midshipman,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,True,False,6.0,,
midsize,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,False,False,6.0,,
midsole,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,,6.0,,
midst,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1.0,True,False,3.0,,
midstream,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0.0,True,False,6.0,,
midsummer,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1.0,True,False,4.0,,
midterm,NN,0.0,9.0,social_studies,N,Y,N,N,C1,B2,0.0,True,False,4.0,,
midtown,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0.0,False,False,6.0,,
midway,NN,0.0,6.0,social_studies,N,Y,N,N,B3,B3,1.0,True,False,4.0,,
midweek,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
midwest,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0.0,True,False,4.0,,
midwife,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0.0,True,False,4.0,,
midwifery,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
midwinter,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1.0,True,False,4.0,,
midyear,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,False,False,6.0,,
mien,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
miff,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0.0,True,False,6.0,,
might,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B1,
might have,,,,,,,,,,,,,,,B2,
mightily,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,False,False,5.0,,
mighty,NN,0.0,0.0,NN,N,N,N,N,B1,B2,2.0,True,False,3.0,C2,
migraine,NN,0.0,0.0,NN,N,Y,N,N,B3,B2,0.0,True,False,4.0,,
migrant,NN,0.0,4.0,social_studies,N,Y,N,Y,B1,B1,0.0,True,False,3.0,,
migrate,NN,0.0,2.0,social_studies,Y,Y,N,N,A4,A4,1.0,True,False,3.0,,
migration,C1,5000.0,3.0,social_studies,N,Y,N,Y,A4,A4,1.0,True,False,3.0,C1,
migrations,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,1.0,False,False,4.0,,
migratory,NN,0.0,9.0,science,N,Y,N,N,C1,C2,0.0,False,False,4.0,,
mihrab,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
mike,NN,0.0,0.0,NN,N,Y,N,N,B2,B1,1.0,True,False,3.0,,
mil,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
milady,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
milankovitch,NN,0.0,9.0,science,N,N,N,N,NN,NN,0.0,False,,6.0,,
mild,B1,3000.0,0.0,NN,N,Y,Y,Y,B1,B1,2.0,True,False,2.0,C1,
mildew,NN,0.0,9.0,science,N,N,N,N,C2,C2,0.0,True,False,6.0,,
mildly,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1.0,False,False,3.0,,
mildness,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0.0,True,False,6.0,,
mile,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2.0,True,False,1.0,B1,
mileage,NN,0.0,0.0,NN,N,N,Y,N,B2,B1,1.0,True,False,3.0,,
miler,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0.0,True,False,6.0,,
miles,,,,,,,,,,,,,,,C1,
milestone,NN,0.0,9.0,general,N,N,N,Y,B2,B1,1.0,True,False,3.0,,
milieu,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
militancy,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0.0,True,False,5.0,,
militant,C1,5000.0,9.0,social_studies,N,N,N,Y,B1,B1,1.0,True,False,3.0,,
